Price,Prediction
11238.7,11073.5
11169.4,10178.7
10398.8,10037.3
11073.5,9476.3
10178.7,8539.2
10037.3,8903.5
9476.3,8081.9
8539.2,8559.6
8903.5,8699.8
8081.9,8164.2
8559.6,7594.7
8699.8,7701.2
8164.2,6938.5
7594.7,8222.2
7701.2,9241.1
6938.5,8893.2
8222.2,9181.1
9241.1,10265.4
8893.2,10166.0
9181.1,11244.8
10265.4,11795.1
10166.0,11467.5
11244.8,11118.1
11795.1,11203.0
11467.5,11452.3
11118.1,10903.2
11203.0,10864.8
11452.3,11594.9
10903.2,12858.9
10864.8,11580.2
11594.9,11245.4
12858.9,11192.3
11580.2,11362.0
11245.4,13697.5
11192.3,13695.2
11362.0,14292.2
13697.5,13886.7
13695.2,13535.4
14292.2,15043.0
13886.7,14778.5
13535.4,14976.2
15043.0,16228.2
14778.5,17172.3
14976.2,16954.8
16228.2,15180.1
17172.3,15156.6
16954.8,14754.1
15180.1,13444.9
15156.6,13850.4
14754.1,12531.5
13444.9,14392.6
13850.4,14398.7
12531.5,15416.6
14392.6,15756.6
14398.7,13833.5
15416.6,13790.0
15756.6,14396.5
13833.5,13665.0
13790.0,15632.1
14396.5,16462.0
13665.0,17523.7
15632.1,18972.3
16462.0,19065.7
17523.7,19345.5
18972.3,17604.8
19065.7,16467.9
19345.5,16286.8
17604.8,17083.9
16467.9,16732.5
16286.8,15059.6
17083.9,14843.4
16732.5,16047.6
15059.6,16850.3
14843.4,13749.6
16047.6,11667.1
16850.3,11623.9
13749.6,11246.2
11667.1,10912.7
11623.9,10861.5
11246.2,9946.8
10912.7,9837.9
10861.5,9906.0
9946.8,9733.2
9837.9,9318.4
9906.0,8754.7
9733.2,8200.8
9318.4,8013.4
8754.7,8234.5
8200.8,8100.0
8013.4,8244.7
8234.5,8042.6
8100.0,7780.9
8244.7,7700.0
8042.6,7853.7
7780.9,7283.2
7700.0,6597.1
7853.7,6522.5
7283.2,5878.1
6597.1,6339.9
6522.5,6565.8
5878.1,7129.6
6339.9,7444.4
6565.8,7102.8
7129.6,6959.2
7444.4,7389.5
7102.8,7363.8
6959.2,7152.1
7389.5,7024.8
7363.8,6737.8
7152.1,6451.2
7024.8,6124.3
6737.8,6147.5
6451.2,5726.6
6124.3,5764.6
6147.5,5887.6
5726.6,5734.0
5764.6,5513.1
5887.6,5903.6
5734.0,5982.9
5513.1,6006.6
5903.6,5993.1
5982.9,5698.6
6006.6,5575.8
5993.1,5598.6
5698.6,5759.3
5575.8,5688.1
5598.6,5824.7
5759.3,5637.3
5688.1,5432.6
5824.7,4824.2
5637.3,4763.4
5432.6,4777.5
4824.2,4611.7
4763.4,4435.8
4777.5,4371.9
4611.7,4321.4
4435.8,4218.7
4371.9,4314.2
4321.4,4401.3
4218.7,4403.1
4314.2,4360.6
4401.3,4172.8
4403.1,4195.6
4360.6,4212.2
4172.8,3892.7
4195.6,3932.8
4212.2,3667.5
3892.7,3788.0
3932.8,3600.8
3667.5,3617.3
3788.0,3882.2
3600.8,3908.0
3617.3,4100.3
3882.2,3689.6
3908.0,3698.9
4100.3,3713.8
3689.6,3243.1
3698.9,3870.3
3713.8,4158.9
3243.1,4217.9
3870.3,4245.9
4158.9,4335.1
4217.9,4326.5
4245.9,4635.6
4335.1,4618.7
4326.5,4409.1
4635.6,4267.5
4618.7,4612.9
4409.1,4573.8
4267.5,4921.9
4612.9,4735.1
4573.8,4583.0
4921.9,4597.3
4735.1,4390.3
4583.0,4345.8
4597.3,4352.3
4390.3,4364.4
4345.8,4318.4
4352.3,4141.1
4364.4,4089.7
4318.4,4005.1
4141.1,4066.6
4089.7,4150.5
4005.1,4105.4
4066.6,4278.9
4150.5,4387.4
4105.4,4161.7
4278.9,4327.9
4387.4,4062.6
4161.7,3871.6
4327.9,3654.4
4062.6,3425.7
3871.6,3348.8
3654.4,3429.4
3425.7,3401.9
3348.8,3232.0
3429.4,3262.8
3401.9,2878.5
3232.0,2810.0
3262.8,2720.5
2878.5,2747.0
2810.0,2883.3
2720.5,2766.5
2747.0,2733.5
2883.3,2806.8
2766.5,2691.9
2733.5,2559.2
2806.8,2582.6
2691.9,2763.4
2559.2,2756.6
2582.6,2836.5
2763.4,2675.1
2756.6,2866.0
2836.5,2282.6
2675.1,2320.2
2866.0,2233.4
2282.6,1914.1
2320.2,1975.1
2233.4,2234.2
1914.1,2362.4
1975.1,2403.1
2234.2,2324.3
2362.4,2344.0
2403.1,2511.4
2324.3,2564.9
2344.0,2513.9
2511.4,2614.2
2564.9,2627.9
2513.9,2617.3
2614.2,2572.5
2627.9,2536.5
2617.3,2424.6
2572.5,2480.6
2536.5,2558.4
2424.6,2577.7
2480.6,2583.8
2558.4,2446.1
2577.7,2541.6
2583.8,2590.1
2446.1,2710.4
2541.6,2722.8
2590.1,2677.6
2710.4,2754.4
2722.8,2616.8
2677.6,2539.6
2754.4,2655.1
2616.8,2508.6
2539.6,2442.5
2655.1,2467.3
2508.6,2713.0
2442.5,2656.8
2467.3,2973.4
2713.0,2900.3
2656.8,2811.4
2973.4,2798.8
2900.3,2691.5
2811.4,2870.5
2798.8,2705.0
2691.5,2524.1
2870.5,2545.4
2705.0,2492.6
2524.1,2412.6
2545.4,2303.3
2492.6,2192.6
2412.6,2278.2
2303.3,2189.0
2192.6,2052.4
2278.2,2244.9
2189.0,2307.2
2052.4,2445.3
2244.9,2272.6
2307.2,2124.4
2445.3,2044.2
2272.6,2040.2
2124.4,1962.0
2044.2,1881.0
2040.2,1801.3
1962.0,1729.3
1881.0,1708.9
1801.3,1772.6
1729.3,1763.7
1708.9,1686.4
1772.6,1819.3
1763.7,1752.3
1686.4,1697.5
1819.3,1664.5
1752.3,1554.4
1697.5,1545.3
1664.5,1507.8
1554.4,1516.8
1545.3,1485.6
1507.8,1445.9
1516.8,1415.8
1485.6,1351.9
1445.9,1336.3
1415.8,1329.6
1351.9,1332.9
1336.3,1286.6
1329.6,1264.3
1332.9,1248.2
1286.6,1249.1
1264.3,1240.9
1248.2,1249.6
1249.1,1238.1
1240.9,1215.2
1249.6,1206.1
1238.1,1194.0
1215.2,1176.8
1206.1,1177.0
1194.0,1177.3
1176.8,1176.2
1177.0,1212.5
1177.3,1220.7
1176.2,1206.7
1212.5,1204.3
1220.7,1180.8
1206.7,1190.5
1204.3,1188.7
1180.8,1129.9
1190.5,1141.8
1188.7,1147.6
1129.9,1097.4
1141.8,1086.1
1147.6,1079.1
1097.4,1037.9
1086.1,1041.9
1079.1,1044.4
1037.9,1045.1
1041.9,969.4
1044.4,966.3
1045.1,939.7
969.4,1035.0
966.3,1044.7
939.7,1121.3
1035.0,1047.5
1044.7,1022.6
1121.3,971.4
1047.5,1071.7
1022.6,1172.9
971.4,1253.4
1071.7,1243.1
1172.9,1238.2
1253.4,1225.1
1243.1,1179.2
1238.2,1112.4
1225.1,1191.3
1179.2,1147.0
1112.4,1232.7
1191.3,1277.0
1147.0,1271.2
1232.7,1264.3
1277.0,1283.3
1271.2,1255.5
1264.3,1222.7
1283.3,1189.3
1255.5,1188.8
1222.7,1171.6
1189.3,1149.1
1188.8,1176.5
1171.6,1171.9
1149.1,1120.5
1176.5,1119.0
1171.9,1077.6
1120.5,1048.9
1119.0,1052.3
1077.6,1049.4
1048.9,1031.9
1052.3,1008.2
1049.4,1008.3
1031.9,995.4
1008.2,996.5
1008.3,1008.3
995.4,997.6
996.5,979.0
1008.3,1055.5
997.6,1049.6
979.0,1024.7
1055.5,1016.1
1049.6,1031.8
1024.7,1013.0
1016.1,1004.0
1031.8,982.4
1013.0,965.5
1004.0,920.7
982.4,914.5
965.5,918.5
920.7,918.0
914.5,915.6
918.5,894.4
918.0,893.8
915.6,921.5
894.4,918.8
893.8,919.8
921.5,892.9
918.8,895.2
919.8,872.0
892.9,899.7
895.2,827.3
872.0,821.2
899.7,819.6
827.3,824.8
821.2,810.1
819.6,785.4
824.8,904.4
810.1,899.8
785.4,900.9
904.4,888.9
899.8,886.2
900.9,989.3
888.9,1135.4
886.2,1033.3
989.3,1017.0
1135.4,995.4
1033.3,963.4
1017.0,959.0
995.4,971.1
963.4,972.2
959.0,925.8
971.1,898.4
972.2,891.1
925.8,891.1
898.4,917.2
891.1,860.2
891.1,829.2
917.2,799.1
860.2,789.8
829.2,789.0
799.1,787.2
789.8,782.0
789.0,775.2
787.2,776.5
782.0,778.7
775.2,778.5
776.5,767.9
778.7,774.0
778.5,770.5
767.9,768.5
774.0,765.6
770.5,758.2
768.5,754.3
765.6,766.4
758.2,764.2
754.3,770.9
766.4,752.6
764.2,742.5
770.9,732.6
752.6,733.3
742.5,729.4
732.6,734.1
733.3,740.4
729.4,735.3
734.1,741.1
740.4,749.3
735.3,736.2
741.1,728.5
749.3,747.9
736.2,747.0
728.5,737.5
747.9,740.3
747.0,711.1
737.5,704.6
740.3,702.0
711.1,704.3
704.6,715.0
702.0,714.6
704.3,721.4
715.0,710.9
714.6,705.4
721.4,709.9
710.9,702.1
705.4,702.1
709.9,684.9
702.1,733.5
702.1,726.8
684.9,698.7
733.5,697.3
726.8,715.0
698.7,686.2
697.3,682.3
715.0,674.7
686.2,651.0
682.3,650.5
674.7,653.0
651.0,655.5
650.5,630.5
653.0,628.3
655.5,629.1
630.5,635.3
628.3,637.4
629.1,640.1
635.3,637.0
637.4,637.9
640.1,635.6
637.0,636.0
637.9,640.5
635.6,617.3
636.0,615.8
640.5,617.7
617.3,616.0
615.8,611.0
617.7,611.8
616.0,609.0
611.0,611.6
611.8,610.7
609.0,613.4
611.6,608.1
610.7,604.7
613.4,604.7
608.1,605.5
604.7,606.5
604.7,601.5
605.5,602.6
606.5,602.9
601.5,595.6
602.6,597.2
602.9,609.2
595.6,609.8
597.2,610.7
609.2,607.1
609.8,607.8
610.7,608.1
607.1,609.5
607.8,608.6
608.1,608.0
609.5,605.6
608.6,624.5
608.0,623.2
605.6,625.6
624.5,613.2
623.2,610.4
625.6,605.8
613.2,609.5
610.4,598.8
605.8,575.3
609.5,572.0
598.8,573.9
575.3,577.3
572.0,574.2
573.9,575.0
577.3,570.3
574.2,579.4
575.0,578.0
570.3,579.7
579.4,583.6
578.0,587.5
579.7,580.7
583.6,582.6
587.5,574.6
580.7,573.4
582.6,572.3
574.6,580.2
573.4,567.0
572.3,569.1
580.2,584.6
567.0,587.1
569.1,587.8
584.6,590.9
587.1,585.3
587.8,589.2
590.9,590.8
585.3,586.5
589.2,574.7
590.8,576.2
586.5,566.4
574.7,513.4
576.2,607.0
566.4,621.9
513.4,654.7
607.0,655.4
621.9,654.1
654.7,654.5
655.4,654.4
654.1,654.0
654.5,659.3
654.4,655.2
654.0,651.1
659.3,664.6
655.2,664.4
651.1,671.1
664.6,670.4
664.4,676.3
671.1,660.7
670.4,664.2
676.3,657.3
660.7,661.2
664.2,670.6
657.3,646.7
661.2,647.1
670.6,651.8
646.7,662.8
647.1,635.3
651.8,672.7
662.8,663.7
635.3,675.2
672.7,661.6
663.7,698.1
675.2,674.6
661.6,670.0
698.1,636.5
674.6,644.9
670.0,644.7
636.5,625.4
644.9,663.5
644.7,656.9
625.4,620.8
663.5,590.6
656.9,667.4
620.8,734.0
590.6,761.0
667.4,753.8
734.0,743.9
761.0,761.2
753.8,690.8
743.9,685.1
761.2,700.1
690.8,666.5
685.1,591.6
700.1,577.9
666.5,574.7
591.6,580.5
577.9,575.6
574.7,583.6
580.5,574.9
575.6,572.0
583.6,567.0
574.9,537.1
572.0,537.4
567.0,528.9
537.1,532.3
537.4,516.0
528.9,524.2
532.3,474.0
516.0,453.3
524.2,449.8
474.0,446.1
453.3,443.7
449.8,439.6
446.1,443.6
443.7,442.1
439.6,442.7
443.6,454.2
442.1,453.3
442.7,454.9
454.2,458.1
453.3,456.4
454.9,455.4
458.1,454.4
456.4,452.5
455.4,449.4
454.4,460.4
452.5,457.9
449.4,458.5
460.4,459.6
457.9,448.1
458.5,445.8
459.6,450.3
448.1,444.2
445.8,452.2
450.3,448.5
444.2,455.0
452.2,448.5
448.5,447.0
455.0,466.0
448.5,461.7
447.0,457.6
466.0,450.1
461.7,445.3
457.6,449.3
450.1,441.2
445.3,434.9
449.3,427.7
441.2,426.3
434.9,430.0
427.7,428.7
426.3,424.0
430.0,423.5
428.7,424.7
424.0,421.4
423.5,420.3
424.7,418.0
421.4,417.7
420.3,420.1
418.0,421.3
417.7,422.1
420.1,419.3
421.3,419.1
422.1,418.5
419.3,415.6
419.1,415.7
418.5,412.4
415.6,415.0
415.7,422.2
412.4,424.6
415.0,416.5
422.2,415.7
424.6,414.7
416.5,417.0
415.7,416.2
414.7,411.1
417.0,411.5
416.2,408.7
411.1,408.2
411.5,418.2
408.7,415.9
408.2,415.1
418.2,414.3
415.9,412.4
415.1,410.4
414.3,419.1
412.4,415.8
410.4,412.8
419.1,411.9
415.8,414.9
412.8,406.0
411.9,399.0
414.9,409.5
406.0,419.6
399.0,425.4
409.5,434.0
419.6,436.2
425.4,432.5
434.0,431.3
436.2,427.3
432.5,423.5
431.3,422.7
427.3,419.9
423.5,437.8
422.7,437.9
419.9,440.1
437.8,420.0
437.9,421.4
440.1,417.1
420.0,406.4
421.4,401.1
417.1,405.5
406.4,390.1
401.1,384.0
405.5,379.5
390.1,381.9
384.0,375.3
379.5,372.6
381.9,377.9
375.3,376.7
372.6,386.5
377.9,390.6
376.7,368.0
386.5,373.9
390.6,372.2
368.0,369.8
373.9,377.8
372.2,380.3
369.8,379.7
377.8,395.0
380.3,389.8
379.7,392.8
395.0,402.1
389.8,388.6
392.8,382.6
402.1,410.2
388.6,414.6
382.6,379.5
410.2,384.4
414.6,382.5
379.5,385.0
384.4,372.3
382.5,429.1
385.0,432.2
372.3,445.0
429.1,447.7
432.2,446.2
445.0,448.3
447.7,452.9
446.2,457.0
448.3,430.8
452.9,431.2
457.0,433.3
430.8,430.7
431.2,433.7
433.3,434.0
430.7,430.0
433.7,427.1
434.0,431.9
430.0,421.8
427.1,422.4
431.9,415.4
421.8,454.0
422.4,453.0
415.4,442.4
454.0,437.0
453.0,437.6
442.4,441.8
437.0,461.2
437.6,463.2
441.8,455.5
461.2,454.0
463.2,462.6
455.5,442.0
454.0,434.7
462.6,432.3
442.0,449.8
434.7,415.5
432.3,416.0
449.8,410.7
415.5,394.3
416.0,393.4
410.7,386.7
394.3,361.7
393.4,360.3
386.7,360.0
361.7,361.8
360.3,378.0
360.0,370.8
361.8,355.8
378.0,359.5
370.8,353.7
355.8,327.5
359.5,318.4
353.7,322.1
327.5,322.8
318.4,324.7
322.1,321.1
322.8,325.0
324.7,335.9
321.1,333.9
325.0,330.2
335.9,317.5
333.9,331.8
330.2,333.8
317.5,333.9
331.8,304.7
333.8,336.7
333.9,380.2
304.7,371.6
336.7,385.1
380.2,369.8
371.6,382.7
385.1,400.9
369.8,396.5
382.7,359.3
400.9,323.0
396.5,311.2
359.3,327.1
323.0,313.6
311.2,303.5
327.1,294.7
313.6,285.1
303.5,287.9
294.7,282.6
285.1,276.9
287.9,274.4
282.6,267.1
276.9,269.8
274.4,263.8
267.1,261.7
269.8,269.6
263.8,262.9
261.7,254.4
269.6,252.3
262.9,248.8
254.4,245.4
252.3,247.6
248.8,245.4
245.4,244.0
247.6,242.6
245.4,243.0
244.0,246.1
242.6,240.1
243.0,238.3
246.1,238.6
240.1,236.7
238.3,237.1
238.6,235.9
236.7,236.7
237.1,238.9
235.9,232.5
236.7,234.3
238.9,235.0
232.5,233.8
234.3,229.9
235.0,230.0
233.8,226.3
229.9,231.1
230.0,231.1
226.3,232.2
231.1,232.7
231.1,228.6
232.2,229.5
232.7,229.9
228.6,230.2
229.5,235.6
229.9,239.9
230.2,238.1
235.6,237.4
239.9,243.2
238.1,239.6
237.4,239.9
243.2,233.7
239.6,230.3
239.9,226.2
233.7,228.6
230.3,227.2
226.2,229.5
228.6,228.4
227.2,228.5
229.5,231.6
228.4,222.7
228.5,225.0
231.6,220.5
222.7,211.4
225.0,226.8
220.5,229.5
211.4,232.4
226.8,234.7
229.5,226.0
232.4,246.7
234.7,257.1
226.0,257.1
246.7,260.5
257.1,265.0
257.1,263.4
260.5,267.7
265.0,269.0
263.4,263.3
267.7,263.9
269.0,258.6
263.3,277.9
263.9,278.0
258.6,281.7
277.9,284.3
278.0,281.6
281.7,281.4
284.3,280.5
281.6,283.7
281.4,287.0
280.5,288.4
283.7,293.7
287.0,293.0
288.4,291.8
293.7,288.7
293.0,288.4
291.8,275.5
288.7,276.5
288.4,275.1
275.5,277.7
276.5,273.2
275.1,274.0
277.7,279.6
273.2,276.6
274.0,283.4
279.6,287.0
276.6,290.4
283.4,310.4
287.0,292.0
290.4,283.6
310.4,269.1
292.0,268.6
283.6,266.2
269.1,269.1
268.6,270.1
266.2,260.5
269.1,255.4
270.1,254.9
260.5,257.6
255.4,264.1
254.9,257.0
257.6,248.9
264.1,250.7
257.0,242.9
248.9,242.6
250.7,240.6
242.9,243.8
242.6,247.5
240.6,244.1
243.8,245.0
247.5,244.1
244.1,248.4
245.0,247.4
244.1,249.8
248.4,237.0
247.4,233.8
249.8,232.5
237.0,230.5
233.8,229.9
232.5,228.8
230.5,229.6
229.9,228.6
228.8,223.5
229.6,224.7
228.6,225.3
223.5,224.2
224.7,225.6
225.3,225.7
224.2,223.1
225.6,229.8
225.7,233.2
223.1,237.0
229.8,237.3
233.2,237.3
237.0,237.8
237.3,237.4
237.3,241.0
237.8,238.9
237.4,240.4
241.0,235.4
238.9,234.0
240.4,232.0
235.4,232.6
234.0,236.3
232.0,236.2
232.6,237.2
236.3,236.9
236.2,236.4
237.2,241.6
236.9,241.8
236.4,240.0
241.6,241.4
241.8,243.7
240.0,237.7
241.4,230.0
243.7,235.8
237.7,239.0
230.0,240.0
235.8,235.3
239.0,233.2
240.0,235.8
235.3,225.4
233.2,225.8
235.8,229.0
225.4,218.7
225.8,226.1
229.0,231.1
218.7,235.4
226.1,233.8
231.1,233.7
235.4,224.2
233.8,223.0
233.7,223.4
224.2,222.6
223.0,228.0
223.4,223.0
222.6,218.0
228.0,223.6
223.0,235.9
218.0,236.5
223.6,234.7
235.9,243.3
236.5,244.6
234.7,253.0
243.3,255.0
244.6,259.6
253.0,252.9
255.0,254.5
259.6,252.6
252.9,246.2
254.5,244.1
252.6,246.8
246.2,242.1
244.1,252.0
246.8,247.2
242.1,248.0
252.0,246.4
247.2,246.7
248.0,265.5
246.4,268.6
246.7,259.7
265.5,261.8
268.6,260.9
259.7,255.9
261.8,285.4
260.9,290.4
255.9,284.9
285.4,281.6
290.4,287.2
284.9,293.9
281.6,295.6
287.2,291.4
293.9,290.0
295.6,274.5
291.4,274.9
290.0,272.6
274.5,275.2
274.9,271.9
272.6,280.6
275.2,273.8
271.9,257.9
280.6,254.1
273.8,253.5
257.9,236.5
254.1,237.3
253.5,238.9
236.5,238.8
237.3,235.7
238.9,244.4
238.8,244.5
235.7,241.9
244.4,235.2
244.5,243.2
241.9,235.8
235.2,233.3
243.2,258.6
235.8,236.2
233.3,221.8
258.6,218.8
236.2,219.7
221.8,220.3
218.8,223.7
219.7,227.7
220.3,223.0
223.7,216.5
227.7,226.6
223.0,227.4
216.5,238.9
226.6,225.3
227.4,218.5
238.9,231.8
225.3,234.0
218.5,236.2
231.8,263.3
234.0,269.2
236.2,252.1
263.3,248.2
269.2,232.2
252.1,232.7
248.2,228.2
232.2,210.6
232.7,215.9
228.2,210.6
210.6,199.6
215.9,206.9
210.6,209.8
199.6,164.9
206.9,221.3
209.8,269.3
164.9,264.8
221.3,273.4
269.3,288.0
264.8,282.7
273.4,291.3
288.0,282.3
282.7,274.8
291.3,264.7
282.3,287.1
274.8,315.2
264.7,314.9
287.1,318.2
315.2,311.3
314.9,314.1
318.2,316.5
311.3,315.3
314.1,330.0
316.5,319.0
315.3,322.4
330.0,335.3
319.0,330.8
322.4,322.6
335.3,330.4
330.8,317.8
322.6,310.3
330.4,320.0
317.8,330.2
310.3,345.4
320.0,349.4
330.2,348.2
345.4,353.4
349.4,347.7
348.2,347.9
353.4,352.2
347.7,365.0
347.9,376.5
352.2,376.3
365.0,377.6
376.5,369.8
376.3,377.0
377.6,380.6
369.8,378.6
377.0,374.9
380.6,376.3
378.6,377.6
374.9,368.8
376.3,365.4
377.6,376.4
368.8,378.9
365.4,365.9
376.4,352.0
378.9,351.8
365.9,357.3
352.0,381.4
351.8,379.2
357.3,384.7
381.4,385.6
379.2,374.9
384.7,396.5
385.6,428.7
374.9,432.0
396.5,365.4
428.7,367.1
432.0,362.0
365.4,343.5
367.1,341.9
362.0,347.7
343.5,338.0
341.9,328.0
347.7,324.2
338.0,322.5
328.0,325.4
324.2,337.9
322.5,344.9
325.4,335.1
337.9,351.1
344.9,350.1
335.1,348.7
351.1,346.7
350.1,355.1
348.7,355.8
346.7,378.9
355.1,382.4
355.8,380.4
378.9,387.3
382.4,390.9
380.4,380.5
387.3,379.8
390.9,393.2
380.5,397.1
379.8,387.3
393.2,373.2
397.1,361.2
387.3,361.7
373.2,360.9
361.2,350.9
361.7,331.6
360.9,331.5
350.9,322.9
331.6,335.3
331.5,363.5
322.9,375.1
335.3,382.8
363.5,388.2
375.1,376.8
382.8,379.1
388.2,399.0
376.8,404.5
379.1,412.3
399.0,423.8
404.5,436.9
412.3,404.1
423.8,401.6
436.9,411.5
404.1,397.7
401.6,424.3
411.5,461.1
397.7,466.8
424.3,477.7
461.1,477.7
466.8,478.2
477.7,477.7
477.7,478.5
478.2,479.7
477.7,474.9
478.5,475.7
479.7,485.8
474.9,484.5
475.7,483.6
485.8,491.0
484.5,480.0
483.6,478.9
491.0,477.2
480.0,481.8
478.9,506.0
477.2,512.6
481.8,510.8
506.0,515.2
512.6,512.6
510.8,502.9
515.2,509.7
512.6,497.7
502.9,516.1
509.7,517.9
497.7,516.8
516.1,485.1
517.9,462.2
516.8,485.5
485.1,522.0
462.2,496.5
485.5,504.8
522.0,542.1
496.5,567.7
504.8,575.9
542.1,592.1
567.7,589.5
575.9,595.8
592.1,592.8
589.5,589.8
595.8,588.8
592.8,592.8
589.8,588.9
588.8,591.7
592.8,598.8
588.9,589.5
591.7,564.6
598.8,585.8
589.5,587.9
564.6,595.0
585.8,596.0
587.9,600.5
595.0,601.9
596.0,621.7
600.5,622.5
601.9,625.1
621.7,621.0
622.5,627.0
625.1,627.5
621.0,626.6
627.0,614.8
627.5,619.6
626.6,618.3
614.8,628.0
619.6,635.9
618.3,632.9
628.0,618.4
635.9,623.0
632.9,615.3
618.4,613.6
623.0,626.7
615.3,623.0
613.6,624.0
626.7,638.0
623.0,645.7
624.0,643.2
638.0,635.1
645.7,601.1
643.2,597.6
635.1,602.2
601.1,582.7
597.6,568.5
602.2,588.8
582.7,591.2
568.5,603.6
588.8,597.0
591.2,590.8
603.6,600.2
597.0,606.2
590.8,605.1
600.2,599.1
606.2,582.3
605.1,583.4
599.1,610.3
582.3,597.1
583.4,643.0
610.3,655.6
597.1,644.3
643.0,651.0
655.6,651.7
644.3,650.4
651.0,660.2
651.7,638.9
650.4,669.4
660.2,655.5
638.9,649.8
669.4,627.9
655.5,612.3
649.8,564.4
627.9,570.8
612.3,570.1
564.4,582.0
570.8,570.4
570.1,520.5
582.0,518.1
570.4,515.4
520.5,488.8
518.1,484.6
515.4,443.9
488.8,450.1
484.6,452.8
443.9,453.6
450.1,448.1
452.8,442.6
453.6,433.9
448.1,438.2
442.6,433.2
433.9,451.9
438.2,445.5
433.2,441.1
451.9,446.5
445.5,432.2
441.1,430.9
446.5,436.0
432.2,438.6
430.9,453.7
436.0,460.1
438.6,445.6
453.7,446.1
460.1,441.9
445.6,443.2
446.1,457.9
441.9,464.5
443.2,500.3
457.9,487.3
464.5,487.9
500.3,495.2
487.3,498.5
487.9,506.0
495.2,485.5
498.5,502.0
506.0,537.0
485.5,526.4
502.0,478.4
537.0,427.6
526.4,437.6
478.4,435.1
427.6,384.6
437.6,457.3
435.1,466.6
384.6,462.4
457.3,455.7
466.6,456.6
462.4,444.4
455.7,436.3
456.6,424.4
444.4,463.5
436.3,444.7
424.4,446.9
463.5,477.1
444.7,482.6
446.9,460.5
477.1,562.5
482.6,562.9
460.5,567.6
562.5,551.2
562.9,564.3
567.6,549.6
551.2,566.0
564.3,595.0
549.6,598.9
566.0,606.4
595.0,619.1
598.9,624.0
606.4,614.0
619.1,625.0
624.0,619.4
614.0,608.7
625.0,613.0
619.4,627.0
608.7,609.2
613.0,616.7
627.0,648.3
609.2,658.3
616.7,661.8
648.3,662.2
658.3,544.6
661.8,557.4
662.2,573.9
544.6,596.5
557.4,593.1
573.9,135.8
596.5,174.0
593.1,310.2
135.8,255.6
174.0,111.6
310.2,111.9
255.6,261.5
111.6,294.0
111.9,272.3
261.5,299.8
294.0,371.1
272.3,427.7
299.8,451.4
371.1,531.1
427.7,579.0
451.4,582.6
531.1,659.6
579.0,648.8
582.6,695.7
659.6,828.9
648.8,904.5
695.7,926.6
828.9,931.7
904.5,953.3
926.6,940.4
931.7,938.8
953.3,941.4
940.4,925.7
938.8,932.7
941.4,943.5
925.7,1007.0
932.7,961.0
943.5,916.5
1007.0,944.2
961.0,951.0
916.5,962.2
944.2,956.0
951.0,954.8
962.2,905.7
956.0,894.2
954.8,913.5
905.7,941.2
894.2,919.3
913.5,922.9
941.2,939.8
919.3,1005.3
922.9,957.8
939.8,937.0
1005.3,938.8
957.8,879.9
937.0,1012.7
938.8,1014.7
879.9,924.7
1012.7,884.3
1014.7,856.9
924.7,815.9
884.3,805.9
856.9,804.8
815.9,785.0
805.9,762.0
804.8,803.0
785.0,802.0
762.0,707.3
803.0,702.8
802.0,713.2
707.3,639.5
702.8,640.5
713.2,650.0
639.5,732.0
640.5,541.0
650.0,715.0
732.0,759.9
541.0,919.9
715.0,908.9
759.9,936.8
919.9,900.0
908.9,919.9
936.8,1033.7
900.0,919.0
919.9,804.0
1033.7,697.0
919.0,845.0
804.0,1106.3
697.0,1237.6
845.0,1154.9
1106.3,1096.6
1237.6,1004.4
1154.9,1205.7
1096.6,1206.9
1004.4,1101.4
1205.7,1079.9
1206.9,970.0
1101.4,830.0
1079.9,795.0
970.0,832.5
830.0,802.0
795.0,764.9
832.5,638.0
802.0,645.7
764.9,785.4
638.0,528.3
645.7,462.0
785.4,433.9
528.3,433.4
462.0,434.9
433.9,380.0
433.4,363.0
434.9,336.3
380.0,367.8
363.0,355.0
336.3,309.6
367.8,264.1
355.0,251.3
309.6,238.2
264.1,224.0
251.3,211.7
238.2,213.4
224.0,211.2
211.7,208.0
213.4,216.0
211.2,206.9
208.0,206.9
216.0,188.6
206.9,197.9
206.9,207.0
188.6,228.0
197.9,203.0
207.0,192.8
228.0,186.1
203.0,183.1
192.8,168.3
186.1,157.6
183.1,152.8
168.3,158.1
157.6,151.4
152.8,147.5
158.1,142.9
151.4,140.1
147.5,140.4
142.9,139.5
140.1,136.5
140.4,135.8
139.5,137.8
136.5,136.7
135.8,136.8
137.8,131.0
136.7,123.0
136.8,140.3
131.0,141.9
123.0,143.9
140.3,142.5
141.9,138.9
143.9,137.1
142.5,135.0
138.9,134.8
137.1,133.4
135.0,134.0
134.8,134.4
133.4,133.8
134.0,135.1
134.4,140.4
133.8,139.1
135.1,139.4
140.4,138.3
139.1,136.7
139.4,140.7
138.3,139.4
136.7,142.1
140.7,132.6
139.4,133.1
142.1,126.3
132.6,129.0
133.1,121.9
126.3,130.2
129.0,132.5
121.9,144.0
130.2,144.0
132.5,146.0
144.0,141.0
144.0,138.0
146.0,129.3
141.0,128.8
138.0,131.3
129.3,120.1
128.8,122.1
131.3,119.6
120.1,118.5
122.1,122.0
119.6,123.3
118.5,121.2
122.0,118.5
123.3,113.4
121.2,112.8
118.5,109.0
113.4,110.0
112.8,112.6
109.0,109.6
110.0,106.8
